event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CHN13089,"14 June 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Guangdong,Shenzhen,Longgang,Longgang,22.6584,114.2088,1,"Epoch Times",International,"On 14 June 2019, around 500 workers protested in Longgang district (Shenzhen, Guangdong) against the relocation of the manufacturing company. They claimed that the compensation paid to them by the company was unfair. It was reported that the demonstration continued for half a month since 4 June, with workers protesting and chanting slogans in front of the company at the end of their shift each day.",0,"crowd size=around 500",1683045347
CHN1387,"13 June 2019",2019,2,Demonstrations,Protests,"Protest with intervention","Protesters (China)",,6,"Police Forces of China (2012-)",,1,16,,156,"East Asia",China,Jiangxi,Jiujiang,Xiushui,"Bailing Town",29.0785,114.0321,1,"Bitter Winter",Other,"Around 13 June 2019, residents of Beidong village, under the jurisdiction of Bailingzhen in Xiushui county in Jiujiang, Jiangxi province protested over the burial reform that all bodies to be cremated, but were violently dispersed by the local police.",0,"crowd size=no report",1618527353
CHN1386,"13 June 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)",,6,,,0,60,,156,"East Asia",China,Jiangxi,Jiujiang,Xiushui,"Quanfeng Town",29.1292,114.0768,1,"Bitter Winter",Other,"On 13 June 2019, nearly 10,000 people gathered at the cemetery in Quanfeng town, Xiushui, Jiujiang in Jiangxi province to guard the grave of one deceased man whose family buried him on 11 June 2019, after learning that the government was planning to send over 400 police officers to subdue them. Many came from surrounding villages. Demonstrators displayed a banner to express their dissatisfaction with the government's implementation of the burial reform, which demanded to cremate all the deceased starting from 1 May 2019. The mayor of Quanfeng town threatened to cremate every deceased person for as long as he remained in office, provoking thousands of people to break down the gate to the town government, got inside, and tore up some documents in the office in demonstration. Attempting to bring the situation under control, local officials came to negotiate with the demonstrators. They apologized to the people and promised to allow burials, not to dig up graves or arrest people.",0,"crowd size=nearly 10,000",1618527353
CHN3198,"13 June 2019",2019,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Hebei,Tangshan,Leting,Laoyujian,39.1603,118.8805,2,"CLB (China)",Other,"As reported on 13 June 2019, as many as 100 part-time workers protested in Tangshan, Hebei to demand three months worth of wage arrears owed to almost 1000 of them by a sanitation company.",0,"crowd size=as many as 100",1618527475
CHN3199,"13 June 2019",2019,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Shaanxi,Xian,Xincheng,Xincheng,34.2664,108.9607,1,"CLB (China)",Other,"As reported on 13 June 2019, as many as 100 workers protested in Xincheng District (Xi'an, Shaanxi) to demand wage arrears owed to them by a construction company.",0,"crowd size=as many as 100",1618527475
CHN3195,"13 June 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Five Demands Movement; Government of China (2017-) Hong Kong Special Administrative Region; Christian Group (China)",6,,,0,60,,156,"East Asia",China,"Hong Kong","Central and Western",,"Hong Kong - Central and Western",22.2811,114.1598,1,"RTHK; Radio Free Asia",Subnational-International,"On 13 June 2019, 15 pro-democracy legislative councillors marched from the Legislative Council in Admiralty to the Government House in Central (Central and Western district, Hong Kong) to demand to 'visit' the Chief Executive, hoping to talk to her and ask her to withdraw the extradition bill. At the same time, more than 100 people gathered at Tamar Park in Admiralty (Central and Western district, Hong Kong) to protest against the extradition bill. Some Christians sang songs to pray for Hong Kong, while some protesters volunteered to clean up the rubbish.",0,"crowd size=more than 115",1611094729
CHN3194,"13 June 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Five Demands Movement",6,,,0,60,,156,"East Asia",China,"Hong Kong","Central and Western",,"Hong Kong - Central and Western",22.2811,114.1598,1,Inmediahk.net,Subnational,"On 13 June 2019, members of Anti-Extradition Bill Coalition protested at the High Court in Admiralty (Central and Western district, Hong Kong) to condemn police violence during the operation the day before, to demand foreign governments to sanction on the Hong Kong government for violation of human rights, and to urge the Hong Kong government to withdraw the extradition bill. They held signs.",0,"crowd size=no report",1611094733
CHN3196,"13 June 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Five Demands Movement",6,,,0,60,,156,"East Asia",China,"Hong Kong","Sai Kung",,"Hong Kong - Sai Kung",22.307,114.2605,1,RTHK,Subnational,"On 13 June 2019, around 20 people echoed a city-wide call for non-cooperation movement against the MTR company by gathering at the Tiu Keng Leng MTR station near Sai Kung, Hong Kong. They called on more people to join them to stay in the station. A man was injured his foot after getting it stuck between the train and the platform and was sent to hospital. Around 6-7 police officers were stationed nearby. The city-wide call was held as part of the broader anti-ELAB demonstrations to demand the government to withdraw the extradition bill.",0,"crowd size=around 20",1611094735
CHN8522,"13 June 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China)",6,,,0,60,,156,"East Asia",China,"Hong Kong","Central and Western",,"Hong Kong - Central and Western",22.2811,114.1598,1,"Ta Kung Pao",Subnational,"On 13 June 2019, about 30 members from the HKFTU protested outside the US Consulate in Central in Central and Western district (Hong Kong) against the US Government's interference in Hong Kong's internal affairs amid the anti-extradition bill protests.",0,"crowd size=about 30",1611094735
CHN3197,"13 June 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)",,6,,,0,60,,156,"East Asia",China,"Hong Kong","Wan Chai",,"Hong Kong - Wan Chai",22.2776,114.175,1,"Wen Wei Po",Subnational,"On 13 June 2019, more than 40 members of at least 4 pro-police groups went to the Police headquarters in Wan Chai (Hong Kong) to show support for the police force during the protests. They condemned the protesters whose actions threatened the stability and prosperity of Hong Kong. They shouted slogans, displayed a banner, and donated supplies to the police.",0,"crowd size=more than 40",1611094737
CHN3192,"13 June 2019",2019,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Beijing,,,Beijing,39.9062,116.3913,3,"CLB (China)",Other,"As reported on 13 June 2019, as many as 100 workers protested in Beijing to demand wage arrears owed to them by a construction company.",0,"crowd size=as many as 100",1618442052
CHN3193,"13 June 2019",2019,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Beijing,,,Beijing,39.9062,116.3913,3,"CLB (China)",Other,"As reported on 13 June 2019, 9 workers protested in Beijing to demand wage arrears owed to more than 400 of them by a television company for half a year.",0,"crowd size=9",1618442052
CHN13020,"13 June 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)",,6,,,0,60,,156,"East Asia",China,Shanghai,,,Shanghai,31.2312,121.4751,3,"Epoch Times",International,"On 13 June 2019, almost 100 people who had fallen victim to investment fraud protested in a China Merchants Bank in Shanghai Municipality against the fraud.",0,"crowd size=almost 100",1683045347
CHN13088,"13 June 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Guangdong,Shenzhen,Longgang,Longgang,22.6584,114.2088,1,"Epoch Times",International,"On 13 June 2019, around 500 workers protested in Longgang district (Shenzhen, Guangdong) against the relocation of the manufacturing company. They claimed that the compensation paid to them by the company was unfair. It was reported that the demonstration continued for half a month since 4 June, with workers protesting and chanting slogans in front of the company at the end of their shift each day.",0,"crowd size=around 500",1683045347
CHN3189,"12 June 2019",2019,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Guangdong,Foshan,Shunde,Shunde,22.8053,113.2934,1,"CLB (China)",Other,"As reported on 12 June 2019, around 7 workers protested in Shunde, Foshan, Guangdong to demand wage arrears owed to them by a manufacturing company. Protesters threatened to jump off a building.",0,"crowd size=around 7",1618527474
CHN3190,"12 June 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Shaanxi,Xian,Xincheng,Xincheng,34.2664,108.9607,1,Weiquanwang,Other,"On 12 June 2019, 24 mine workers protested at the Shaanxi provincial government in Xincheng District (Xi'an, Shaanxi) to ask for help from the government to get back more than 300,000 RMB worth of wage arrears owed to them by a mining site in Yuyang, Yilin.",0,"crowd size=24",1618527475
CHN3185,"12 June 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","DAB: Democratic Alliance for the Betterment and Progress of Hong Kong; HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China)",6,,,0,60,,156,"East Asia",China,"Hong Kong","Central and Western",,"Hong Kong - Central and Western",22.2811,114.1598,1,"HK01; Wen Wei Po",Subnational,"On 12 June 2019, more than 30 people from pro-Beijing organisations, including The Hong Kong Southern District Community Association, DAB, HKFTU, New Territories Association of Societies, Central and Western Concern Group, Kowloon Federation of Associations, Fujian CPPCC Committee Friendship Association, petitioned at the US Consulate in Central (Central and Western district, Hong Kong) to condemn the US government's interference in Hong Kong's internal affairs and to show support for the legislation of the extradition bill amendments. They shouted slogans and held placards.",0,"crowd size=more than 30",1611094729
CHN3187,"12 June 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Demosisto; Five Demands Movement; Government of China (2017-) Hong Kong Special Administrative Region; Labor Group (China); Students (China); Teachers (China)",6,,,0,60,,156,"East Asia",China,"Hong Kong","Central and Western",,"Hong Kong - Central and Western",22.2811,114.1598,1,"Inmediahk.net; RTHK",Subnational,"On 12 June 2019, over 200 students and teachers joined a class boycott rally at Edinburgh Place organised by Demosisto and two other anti-ELAB concern groups in Central (Central and Western district, Hong Kong) to demand the government to withdraw the extradition bill. On the same day, around 10 people from the cultural sector protested outside the Government headquarters in Admiralty (Central and Western district, Hong Kong) against the second reading of the extradition bill by vowing to go on a hunger strike for 103 hours, signifying the 1.03 million people who took to the strike on 9 June against the extradition bill. One of the hunger strike participants was a district councillor of the Wan Chai constituency, another was a professor.",0,"crowd size=at least 210 in total",1611094729
CHN3186,"12 June 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Demosisto; Five Demands Movement; Students (China)",6,,,0,60,,156,"East Asia",China,"Hong Kong","Central and Western",,"Hong Kong - Central and Western",22.2811,114.1598,1,Inmediahk.net,Subnational,"On 12 June 2019, almost 30 people from Demosisto and other student organisations blocked a passenger channel inside Central MTR station (Central and Western district, Hong Kong) to encourage Hongkongers to go on strike on that day to oppose the extradition bill. They sat down and held signs.",0,"crowd size=almost 30",1611094733
